id;foto;nombre;descripcion;precio;restaurante_id;SQL
232;default_menu.png;Radish - Black, Winter, Organic;sunt in culpa qui officia deserunt mollit anim id est laborum.;40.23;194;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (232, 'default_menu.png', 'Radish - Black, Winter, Organic', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 40.23, 194);"
233;default_menu.png;Lid - 16 Oz And 32 Oz;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;41.1;393;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (233, 'default_menu.png', 'Lid - 16 Oz And 32 Oz', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 41.1, 393);"
234;default_menu.png;Pasta - Detalini, White, Fresh;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;31.48;180;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (234, 'default_menu.png', 'Pasta - Detalini, White, Fresh', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 31.48, 180);"
235;default_menu.png;Bread - Crumbs, Bulk;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;72.31;311;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (235, 'default_menu.png', 'Bread - Crumbs, Bulk', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 72.31, 311);"
236;default_menu.png;Lettuce - Baby Salad Greens;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;83.79;134;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (236, 'default_menu.png', 'Lettuce - Baby Salad Greens', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 83.79, 134);"
237;default_menu.png;Flour - So Mix Cake White;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;48.93;408;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (237, 'default_menu.png', 'Flour - So Mix Cake White', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 48.93, 408);"
238;default_menu.png;Melon - Watermelon, Seedless;sunt in culpa qui officia deserunt mollit anim id est laborum.;72.58;855;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (238, 'default_menu.png', 'Melon - Watermelon, Seedless', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 72.58, 855);"
239;default_menu.png;Cassis;sunt in culpa qui officia deserunt mollit anim id est laborum.;83.13;31;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (239, 'default_menu.png', 'Cassis', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 83.13, 31);"
240;default_menu.png;Water - Spring Water, 355 Ml;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;94.7;618;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (240, 'default_menu.png', 'Water - Spring Water, 355 Ml', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 94.7, 618);"
241;default_menu.png;Soup Campbells - Italian Wedding;Lorem ipsum dolor sit amet;75.25;365;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (241, 'default_menu.png', 'Soup Campbells - Italian Wedding', 'Lorem ipsum dolor sit amet', 75.25, 365);"
242;default_menu.png;Otomegusa Dashi Konbu;sunt in culpa qui officia deserunt mollit anim id est laborum.;18.9;284;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (242, 'default_menu.png', 'Otomegusa Dashi Konbu', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 18.9, 284);"
243;default_menu.png;Bread - Pullman, Sliced;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;10.37;912;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (243, 'default_menu.png', 'Bread - Pullman, Sliced', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 10.37, 912);"
244;default_menu.png;Miso Paste White;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;58.96;77;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (244, 'default_menu.png', 'Miso Paste White', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 58.96, 77);"
245;default_menu.png;Truffle Paste;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;65.63;313;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (245, 'default_menu.png', 'Truffle Paste', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 65.63, 313);"
246;default_menu.png;Coffee - Irish Cream;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;56.18;52;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (246, 'default_menu.png', 'Coffee - Irish Cream', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 56.18, 52);"
247;default_menu.png;Muffin Hinge Container 6;sunt in culpa qui officia deserunt mollit anim id est laborum.;77.19;811;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (247, 'default_menu.png', 'Muffin Hinge Container 6', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 77.19, 811);"
248;default_menu.png;Soap - Hand Soap;consectetur adipiscing elit;59;278;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (248, 'default_menu.png', 'Soap - Hand Soap', 'consectetur adipiscing elit', 59, 278);"
249;default_menu.png;Bread - White, Sliced;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;28.04;459;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (249, 'default_menu.png', 'Bread - White, Sliced', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 28.04, 459);"
250;default_menu.png;Flower - Daisies;sunt in culpa qui officia deserunt mollit anim id est laborum.;33.89;293;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (250, 'default_menu.png', 'Flower - Daisies', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 33.89, 293);"
251;default_menu.png;C - Plus, Orange;sunt in culpa qui officia deserunt mollit anim id est laborum.;70.21;201;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (251, 'default_menu.png', 'C - Plus, Orange', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 70.21, 201);"
252;default_menu.png;Buffalo - Tenderloin;sunt in culpa qui officia deserunt mollit anim id est laborum.;88.04;29;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (252, 'default_menu.png', 'Buffalo - Tenderloin', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 88.04, 29);"
253;default_menu.png;Soup - Verve - Chipotle Chicken;sunt in culpa qui officia deserunt mollit anim id est laborum.;32.44;92;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (253, 'default_menu.png', 'Soup - Verve - Chipotle Chicken', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 32.44, 92);"
254;default_menu.png;Soda Water - Club Soda, 355 Ml;sunt in culpa qui officia deserunt mollit anim id est laborum.;9.69;526;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (254, 'default_menu.png', 'Soda Water - Club Soda, 355 Ml', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 9.69, 526);"
255;default_menu.png;Turkey - Whole, Fresh;sunt in culpa qui officia deserunt mollit anim id est laborum.;80.72;117;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (255, 'default_menu.png', 'Turkey - Whole, Fresh', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 80.72, 117);"
256;default_menu.png;Beef - Chuck, Boneless;consectetur adipiscing elit;6.62;234;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (256, 'default_menu.png', 'Beef - Chuck, Boneless', 'consectetur adipiscing elit', 6.62, 234);"
257;default_menu.png;Scallops - In Shell;sunt in culpa qui officia deserunt mollit anim id est laborum.;53.97;265;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (257, 'default_menu.png', 'Scallops - In Shell', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 53.97, 265);"
258;default_menu.png;Onions Granulated;sunt in culpa qui officia deserunt mollit anim id est laborum.;44.35;174;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (258, 'default_menu.png', 'Onions Granulated', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 44.35, 174);"
259;default_menu.png;Scampi Tail;Lorem ipsum dolor sit amet;23.06;865;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (259, 'default_menu.png', 'Scampi Tail', 'Lorem ipsum dolor sit amet', 23.06, 865);"
260;default_menu.png;Sultanas;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;52.16;686;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (260, 'default_menu.png', 'Sultanas', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 52.16, 686);"
261;default_menu.png;Cheese - Marble;Lorem ipsum dolor sit amet;13.6;409;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (261, 'default_menu.png', 'Cheese - Marble', 'Lorem ipsum dolor sit amet', 13.6, 409);"
262;default_menu.png;Gatorade - Xfactor Berry;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;51.81;483;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (262, 'default_menu.png', 'Gatorade - Xfactor Berry', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 51.81, 483);"
263;default_menu.png;Cod - Black Whole Fillet;Lorem ipsum dolor sit amet;95.13;190;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (263, 'default_menu.png', 'Cod - Black Whole Fillet', 'Lorem ipsum dolor sit amet', 95.13, 190);"
264;default_menu.png;Sobe - Tropical Energy;consectetur adipiscing elit;49.56;584;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (264, 'default_menu.png', 'Sobe - Tropical Energy', 'consectetur adipiscing elit', 49.56, 584);"
265;default_menu.png;Chocolate - Sugar Free Semi Choc;sunt in culpa qui officia deserunt mollit anim id est laborum.;64.02;505;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (265, 'default_menu.png', 'Chocolate - Sugar Free Semi Choc', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 64.02, 505);"
266;default_menu.png;Nut - Pine Nuts, Whole;sunt in culpa qui officia deserunt mollit anim id est laborum.;2.31;905;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (266, 'default_menu.png', 'Nut - Pine Nuts, Whole', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 2.31, 905);"
267;default_menu.png;Browning Caramel Glace;sunt in culpa qui officia deserunt mollit anim id est laborum.;36.54;951;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (267, 'default_menu.png', 'Browning Caramel Glace', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 36.54, 951);"
268;default_menu.png;Cheese - Brick With Pepper;Lorem ipsum dolor sit amet;25.69;403;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (268, 'default_menu.png', 'Cheese - Brick With Pepper', 'Lorem ipsum dolor sit amet', 25.69, 403);"
269;default_menu.png;Turnip - Mini;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;44.51;840;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (269, 'default_menu.png', 'Turnip - Mini', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 44.51, 840);"
270;default_menu.png;Cheese - Mix;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;51.59;995;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (270, 'default_menu.png', 'Cheese - Mix', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 51.59, 995);"
271;default_menu.png;Beef - Top Sirloin;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;78.2;842;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (271, 'default_menu.png', 'Beef - Top Sirloin', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 78.2, 842);"
272;default_menu.png;Monkfish Fresh - Skin Off;consectetur adipiscing elit;63.22;819;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (272, 'default_menu.png', 'Monkfish Fresh - Skin Off', 'consectetur adipiscing elit', 63.22, 819);"
273;default_menu.png;Beef - Ox Tongue, Pickled;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;22.72;545;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (273, 'default_menu.png', 'Beef - Ox Tongue, Pickled', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 22.72, 545);"
