id;cantidad;precio;menu_id;pedido_id;SQL
956;51;349.33;76;702;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (956, 51, 349.33, 76, 702);"
957;53;319.26;5;34;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (957, 53, 319.26, 5, 34);"
958;34;700.18;18;795;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (958, 34, 700.18, 18, 795);"
959;49;432.91;87;421;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (959, 49, 432.91, 87, 421);"
960;31;501.5;38;135;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (960, 31, 501.5, 38, 135);"
961;3;822.75;100;746;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (961, 3, 822.75, 100, 746);"
962;10;676.89;29;772;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (962, 10, 676.89, 29, 772);"
963;28;230.78;85;847;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (963, 28, 230.78, 85, 847);"
964;70;86.03;29;801;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (964, 70, 86.03, 29, 801);"
965;72;760.32;64;185;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (965, 72, 760.32, 64, 185);"
966;61;738.26;82;837;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (966, 61, 738.26, 82, 837);"
967;25;753.19;78;947;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (967, 25, 753.19, 78, 947);"
968;40;254.96;71;302;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (968, 40, 254.96, 71, 302);"
969;88;391.69;43;949;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (969, 88, 391.69, 43, 949);"
970;20;307.47;39;640;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (970, 20, 307.47, 39, 640);"
971;57;433.55;57;206;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (971, 57, 433.55, 57, 206);"
972;16;662.56;19;535;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (972, 16, 662.56, 19, 535);"
973;16;91.44;87;271;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (973, 16, 91.44, 87, 271);"
974;53;437.76;46;95;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (974, 53, 437.76, 46, 95);"
975;43;311.45;31;72;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (975, 43, 311.45, 31, 72);"
976;62;976.35;48;552;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (976, 62, 976.35, 48, 552);"
977;65;91.54;16;425;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (977, 65, 91.54, 16, 425);"
978;55;314.32;47;654;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (978, 55, 314.32, 47, 654);"
979;75;817.89;52;576;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (979, 75, 817.89, 52, 576);"
980;86;640.51;20;212;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (980, 86, 640.51, 20, 212);"
981;52;162.09;78;797;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (981, 52, 162.09, 78, 797);"
982;17;349.25;4;80;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (982, 17, 349.25, 4, 80);"
983;1;462.81;25;564;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (983, 1, 462.81, 25, 564);"
984;72;846.34;85;935;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (984, 72, 846.34, 85, 935);"
985;43;704.11;9;408;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (985, 43, 704.11, 9, 408);"
986;100;349.33;47;482;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (986, 100, 349.33, 47, 482);"
987;39;757.91;17;105;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (987, 39, 757.91, 17, 105);"
988;44;485.93;38;563;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (988, 44, 485.93, 38, 563);"
989;54;69.29;51;209;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (989, 54, 69.29, 51, 209);"
990;60;995.97;72;439;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (990, 60, 995.97, 72, 439);"
991;15;560.53;73;308;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (991, 15, 560.53, 73, 308);"
992;82;49.7;22;122;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (992, 82, 49.7, 22, 122);"
993;39;480.26;64;745;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (993, 39, 480.26, 64, 745);"
994;51;613.72;96;924;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (994, 51, 613.72, 96, 924);"
995;76;576.89;65;23;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (995, 76, 576.89, 65, 23);"
996;45;442.7;21;942;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (996, 45, 442.7, 21, 942);"
997;17;812.41;75;353;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (997, 17, 812.41, 75, 353);"
998;26;361.99;80;40;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (998, 26, 361.99, 80, 40);"
999;23;420.62;81;420;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (999, 23, 420.62, 81, 420);"
1000;75;958.94;100;360;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (1000, 75, 958.94, 100, 360);"
